,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
10656,12674,43598,43598,43598,43598,43598,43598,44038,1834,1431468940832686080,1431468195844558855,1630123765000.0,2021-08-28 00:09:25,-400,,@ActionNetworkHQ I had Cubs +210 and was so excited  https://t.co/nXoz3WRW5g,en,[],[],389856290,389856290,Doubledown_A,Aaron Landon,6,0,https://twitter.com/Doubledown_A/status/1431468940832686080,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZaZXWEAE9TXY.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZaZXWEAE9TXY.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'ActionNetworkHQ', 'name': 'The Action Network', 'id': '909749955836940288'}]",,,,,I had Cubs +210 and was so excited,True,8
10090,12108,41708,41708,41708,41708,41708,41708,42123,1931,1431456961283989508,1431456961283989508,1630120909000.0,2021-08-27 23:21:49,-400,,I wonder if I say I’m leaving twt if any of my moots would miss me 🤔  https://t.co/am0Nh62r8a,en,[],[],965074171301679105,965074171301679105,moonlightpjimin,💗BUTTER THEE REMIX 👅,5,23,https://twitter.com/moonlightpjimin/status/1431456961283989508,[],['https://pbs.twimg.com/tweet_video_thumb/E92OhBhX0AEApo1.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92OhBhX0AEApo1.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I wonder if I say I’m leaving twt if any of my moots would miss me 🤔,False,17
10962,12980,44522,44522,44522,44522,44522,44522,44974,770,1431481711091716098,1431481711091716098,1630126810000.0,2021-08-28 01:00:10,-400,,Me fighting my ultimate demon  https://t.co/M9iIBAJ1Vx,en,[],[],1282653901880164353,1282653901880164353,needserotoninn,lack toast and tall or rent,6,1,https://twitter.com/needserotoninn/status/1431481711091716098,[],['https://pbs.twimg.com/tweet_video_thumb/E92lBu9XEAE2EyD.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92lBu9XEAE2EyD.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Me fighting my ultimate demon,False,5
12383,14401,49117,49117,49117,49117,49117,49117,49622,1403,1431516450867531776,1431516450867531776,1630135092000.0,2021-08-28 03:18:12,-400,,"Mornin, how are ya? 💕✨  https://t.co/kFsJFmSRQ6",en,[],[],769122576551579648,769122576551579648,TsukinoFox,TsukinoFox 🦊ENVtuber ⛩️,6,3,https://twitter.com/TsukinoFox/status/1431516450867531776,[],['https://pbs.twimg.com/tweet_video_thumb/E93Enj4XsAMdUEO.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93Enj4XsAMdUEO.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"Mornin, how are ya? 💕✨",False,5
3659,5677,21389,21389,21389,21389,21389,21389,21624,1517,1431307616391610371,1431262168117354500,1630085302000.0,2021-08-27 13:28:22,-400,,@Shuttlecock That’s what I was told about foot jobs.  https://t.co/Fj6LnuvqiJ,en,[],[],2334176429,2334176429,DelacroixHero,Delacroix,5,13,https://twitter.com/DelacroixHero/status/1431307616391610371,[],['https://pbs.twimg.com/tweet_video_thumb/E90Gr56VkAI2QLk.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90Gr56VkAI2QLk.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Shuttlecock', 'name': 'Brad Stephenson☕️', 'id': '6058942'}]",,,,,That’s what I was told about foot jobs.,True,8
6208,8226,29348,29348,29348,29348,29348,29348,29661,1505,1431373674054041614,1431362616111337481,1630101052000.0,2021-08-27 17:50:52,-400,,@Sinzodda713 Also tell people to watch #MotherlandFortSalem for #Raylla  https://t.co/qpFMTv9cJ8,en,"['motherlandfortsalem', 'raylla']",[],1240398403995123716,1240398403995123716,Saturn0117,Saturn01ミ☆Motherland Fort Salem,5,17,https://twitter.com/Saturn0117/status/1431373674054041614,[],['https://pbs.twimg.com/tweet_video_thumb/E91CxFqX0AEj2aV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91CxFqX0AEj2aV.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'Sinzodda713', 'name': 'Steph ᗢ⧗', 'id': '905077724594573316'}]",,,,,Also tell people to watch MotherlandFortSalem for Raylla,True,8
11249,13267,45369,45369,45369,45369,45369,45369,45830,1626,1431481554023301120,1431471515510263813,1630126772000.0,2021-08-28 00:59:32,-400,,"@pifinity Hold on, wait for me!  https://t.co/xEtHDeB0za",en,[],[],1344123667039416321,1344123667039416321,CryptocurrenSHE,💫*CryptocurrenSHE*💫,6,0,https://twitter.com/CryptocurrenSHE/status/1431481554023301120,[],['https://pbs.twimg.com/tweet_video_thumb/E92k4UZVQAAqPXP.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92k4UZVQAAqPXP.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'pifinity', 'name': 'Pif', 'id': '429897073'}]",,,,,"Hold on, wait for me!",True,5
2185,4203,16635,16635,16635,16635,16635,16635,16823,747,1431271009517199367,1431270658617462787,1630076575000.0,2021-08-27 11:02:55,-400,,@Wario64 that’s really cool but my wallet looking at that price like  https://t.co/JgwxVTdifa,en,[],[],2933775170,2933775170,noicezap,zap,5,11,https://twitter.com/noicezap/status/1431271009517199367,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlZRZX0AIzoWI.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlZRZX0AIzoWI.jpg,False,2,0,0,,.gif,,,,,,,"[{'screen_name': 'Wario64', 'name': 'Wario64', 'id': '28955739'}]",,,,,that’s really cool but my wallet looking at that price like,True,11
3271,5289,20120,20120,20120,20120,20120,20120,20345,238,1431307745156898816,1431302871522361347,1630085333000.0,2021-08-27 13:28:53,-400,,@goldilocksrocks @mandmcmillan67 @G_Stino @annebennett68 @Toffee_36 @JoanneF18 And as Hot as Hell!  https://t.co/TUy5MM4ZUU,en,[],[],349233790,349233790,DaMase2,DaMase,5,13,https://twitter.com/DaMase2/status/1431307745156898816,[],['https://pbs.twimg.com/tweet_video_thumb/E90GzWoXsAAxV6p.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90GzWoXsAAxV6p.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'goldilocksrocks', 'name': 'Morgers', 'id': '1613182478'}, {'screen_name': 'mandmcmillan67', 'name': 'Minkymc', 'id': '3019964453'}, {'screen_name': 'G_Stino', 'name': 'Gary Stinson', 'id': '474903608'}, {'screen_name': 'annebennett68', 'name': 'Anne', 'id': '1069146811'}, {'screen_name': 'Toffee_36', 'name': 'Lesley Stinson', 'id': '307832240'}, {'screen_name': 'JoanneF18', 'name': 'Jo', 'id': '2154057814'}]",,,,, Stino  36 And as Hot as Hell!,True,7
582,2600,11105,11105,11105,11105,11105,11105,11225,1175,1431231233439195142,1431231233439195142,1630067091000.0,2021-08-27 08:24:51,-400,,not them making Scammie the victim...ughhh  #bbnaija  https://t.co/HrMWwVrzdS,en,['bbnaija'],[],1180597548215615488,1180597548215615488,serwaah_koto,Ama Serwaah Akoto ❤,5,8,https://twitter.com/serwaah_koto/status/1431231233439195142,[],['https://pbs.twimg.com/tweet_video_thumb/E9zBNvtWYAI99Pb.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zBNvtWYAI99Pb.jpg,False,0,0,0,https://twitter.com/Amchizzy/status/1431223475977351172,.gif,,,,,,,[],,,,,not them making Scammie the victim...ughhh bbnaija,False,7
6828,8846,31410,31410,31410,31410,31410,31410,31742,1583,1431379685066244097,1431379685066244097,1630102485000.0,2021-08-27 18:14:45,-400,,me rn  https://t.co/7sWbJPPwgv,en,[],[],1365313457864601601,1365313457864601601,thinkabthjs,현진이💙,5,18,https://twitter.com/thinkabthjs/status/1431379685066244097,[],['https://pbs.twimg.com/tweet_video_thumb/E91IO1EVUAMEU6S.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91IO1EVUAMEU6S.jpg,False,0,0,0,https://twitter.com/oldskzpics/status/1431379392127774728,.gif,,,,,,,[],,,,,me rn,False,2
5944,7962,28542,28542,28542,28542,28542,28542,28849,693,1431373767633219585,1431373767633219585,1630101074000.0,2021-08-27 17:51:14,-400,,Happy 10th anniversary to #RHOBH Pandora &amp; Jason. Can’t believe it’s a decade since:  https://t.co/dkWTGIdugs,en,['rhobh'],[],1253796649551478785,1253796649551478785,housewivesroyal,RealityRoyalty 💅🏼💎,5,17,https://twitter.com/housewivesroyal/status/1431373767633219585,[],['https://pbs.twimg.com/tweet_video_thumb/E91C2NpXsAkXqR8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91C2NpXsAkXqR8.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Happy 10th anniversary to RHOBH Pandora &amp; Jason. Can’t believe it’s a decade since:,False,14
3938,5956,22369,22369,22369,22369,22369,22369,22614,496,1431319521105567744,1431319521105567744,1630088141000.0,2021-08-27 14:15:41,-400,,im so cool i finished all my homework  https://t.co/7xzGVatJ0I,en,[],[],1083689778925563905,1083689778925563905,tria16102126,ً,5,14,https://twitter.com/tria16102126/status/1431319521105567744,[],['https://pbs.twimg.com/tweet_video_thumb/E90Rgw9UYAIfUC0.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90Rgw9UYAIfUC0.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,im so cool i finished all my homework,False,8
4326,6344,23561,23561,23561,23561,23561,23561,23816,1698,1431319400381095937,1431319054762102787,1630088112000.0,2021-08-27 14:15:12,-400,,@vhmilll AND I LOVE U WAY MORE 😭💞  https://t.co/lPTd1C8qZi,en,[],[],1430866087802023936,1430866087802023936,loveisagame_,Idk,5,14,https://twitter.com/loveisagame_/status/1431319400381095937,[],['https://pbs.twimg.com/tweet_video_thumb/E90RZ4LWUAA9uH7.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90RZ4LWUAA9uH7.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'vhmilll', 'name': 'M', 'id': '1246468308435640321'}]",,,,,AND I LOVE U WAY MORE 😭💞,True,7
2832,4850,18722,18722,18722,18722,18722,18722,18937,848,1431287846942429190,1431287846942429190,1630080589000.0,2021-08-27 12:09:49,-400,,🤣😭 then she gone break it down and be like “I need some more”....   Hit her with the: “Sooooo another $10 right?!”  https://t.co/SX8psysxTx,en,[],[],188236847,188236847,shondo_la_flare,the doer of doing the do 🧜🏾‍♀️,5,12,https://twitter.com/shondo_la_flare/status/1431287846942429190,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0tUaWYAgwtdf.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0tUaWYAgwtdf.jpg,False,1,0,0,https://twitter.com/payzay_/status/1431286362989334538,.gif,,,,,,,[],,,,,🤣😭 then she gone break it down and be like “I need some more”.... Hit her with the: “Sooooo another $10 right?!”,False,22
6626,8644,30719,30719,30719,30719,30719,30719,31043,884,1431379761452834818,1431370440061112320,1630102503000.0,2021-08-27 18:15:03,-400,,"@Migs19991 Yes, but it requires you to sign a contract  https://t.co/CLL5lq5ahi",en,[],[],1118751917360869376,1118751917360869376,JasmineMatrix,Emilynn,5,18,https://twitter.com/JasmineMatrix/status/1431379761452834818,[],['https://pbs.twimg.com/tweet_video_thumb/E91ITK4VQAYk73F.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91ITK4VQAYk73F.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Migs19991', 'name': 'Migs1999', 'id': '1185662902814101505'}]",,,,,"Yes, but it requires you to sign a contract",True,9
11783,13801,47046,47046,47046,47046,47046,47046,47521,1303,1431499157920002054,1431494523566370816,1630130969000.0,2021-08-28 02:09:29,-400,,@Obakeng__JR @nuevothato @xbeezus_ we choosing violence early I see?  https://t.co/OwBf14SAoH,en,[],[],215382997,215382997,ItsAll_Petse,Hilton 👑,6,2,https://twitter.com/ItsAll_Petse/status/1431499157920002054,[],['https://pbs.twimg.com/tweet_video_thumb/E9205BnXMAIG731.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9205BnXMAIG731.jpg,False,0,1,0,,.gif,,,,,,,"[{'screen_name': 'Obakeng__JR', 'name': 'Obakeng', 'id': '1311046783'}, {'screen_name': 'nuevothato', 'name': 'nuevo', 'id': '711635866058399744'}, {'screen_name': 'xbeezus_', 'name': 'Bee 🤍', 'id': '941574800572641280'}]",,,,,  JR   we choosing violence early I see?,True,7
234,2252,9852,9852,9852,9852,9852,9852,9960,1917,1431208624064540673,1431198331955335173,1630061701000.0,2021-08-27 06:55:01,-400,,@matziIf yeah .........  https://t.co/bXb5neEiws,en,[],[],1361257944633982982,1361257944633982982,CHOiSANLUVR,eris HWA EDIT 📌,5,6,https://twitter.com/CHOiSANLUVR/status/1431208624064540673,[],['https://pbs.twimg.com/tweet_video_thumb/E9ysp0wWQAE-iGl.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ysp0wWQAE-iGl.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'matziIf', 'name': 'kyo', 'id': '1412468551894581255'}]",,,,,yeah .........,True,2
2349,4367,17231,17231,17231,17231,17231,17231,17432,1356,1431270957155602439,1431270957155602439,1630076562000.0,2021-08-27 11:02:42,-400,,Legend.  https://t.co/0gFuwYv802,en,[],[],1399702226277486597,1399702226277486597,TheFarFarLeft,Rowly 🇵🇸,5,11,https://twitter.com/TheFarFarLeft/status/1431270957155602439,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlVyqXIAELQPh.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlVyqXIAELQPh.jpg,False,0,1,0,,.gif,,,,,,,[],,,,,Legend.,False,1
10801,12819,44060,44060,44060,44060,44060,44060,44508,304,1431481792909905929,1431478105223450624,1630126829000.0,2021-08-28 01:00:29,-400,,"@kickassvargas @FlREWALKWlTHJOE Goodness gracious!  I know ref needs to ""officially stop"" the fight but she probably didn't need that high kick. Gdamn!  https://t.co/5bTN80NnSX",en,[],[],803998812,803998812,MarsellusDurden,📽 It Was A Run-By Fruiting 🇵🇭,6,1,https://twitter.com/MarsellusDurden/status/1431481792909905929,[],['https://pbs.twimg.com/tweet_video_thumb/E92lGgUVUAYn4Vi.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92lGgUVUAYn4Vi.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'kickassvargas', 'name': 'AVar', 'id': '2696372065'}, {'screen_name': 'FlREWALKWlTHJOE', 'name': 'Keith Peterson’s cigarettes', 'id': '1418576961786494981'}]",,,,,"Goodness gracious! I know ref needs to ""officially stop"" the fight but she probably didn't need that high kick. Gdamn!",True,20
2304,4322,17061,17061,17061,17061,17061,17061,17258,1182,1431270973152636937,1431270973152636937,1630076566000.0,2021-08-27 11:02:46,-400,,these are gonna be the longest four days of my life  https://t.co/CMPaV3jtpb,en,[],[],1329460660472778755,1329460660472778755,mucisforcars,lucia,5,11,https://twitter.com/mucisforcars/status/1431270973152636937,[],['https://pbs.twimg.com/tweet_video_thumb/E9zlXEGWUAkw2rz.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zlXEGWUAkw2rz.jpg,False,0,1,0,https://twitter.com/mucisforcars/status/1430259173292449794,.gif,,,,,,,[],,,,,these are gonna be the longest four days of my life,False,11
9204,11222,38876,38876,38876,38876,38876,38876,39271,1096,1431449835387904004,1431449835387904004,1630119210000.0,2021-08-27 22:53:30,-400,,I hate smart phones💔  https://t.co/Sersp8FJFt,en,[],[],341769412,341769412,aiishalharthy,Aisha,5,22,https://twitter.com/aiishalharthy/status/1431449835387904004,[],['https://pbs.twimg.com/tweet_video_thumb/E92ICHAX0AQK6lh.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ICHAX0AQK6lh.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I hate smart phones💔,False,4
9456,11474,39662,39662,39662,39662,39662,39662,40062,1887,1431449730245173248,1431449730245173248,1630119185000.0,2021-08-27 22:53:05,-400,,TE AMO BUTTER THEE REMIX  https://t.co/Ox0LKpFtIU,en,[],[],1328378244610002944,1328378244610002944,jmcatzZz,abicleta playlist 📌👅,5,22,https://twitter.com/jmcatzZz/status/1431449730245173248,[],['https://pbs.twimg.com/tweet_video_thumb/E92H8AiWYAE-9_n.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92H8AiWYAE-9_n.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,TE AMO BUTTER THEE REMIX,False,5
8166,10184,35520,35520,35520,35520,35520,35520,35884,1723,1431416578541854722,1431416578541854722,1630111281000.0,2021-08-27 20:41:21,-400,,I sweatergod that I’ve been living here for 7-8 years and people still think I have an accent. And don’t understand me at times. Even when I slow down my talking. Quick question: HOW?? I just don’t hear it.  https://t.co/i8dmCCyCjK,en,[],[],1316785330343882752,1316785330343882752,AnOkayMom,💛💙𝚂𝚊𝚛𝚊𝚑💚🤍,5,20,https://twitter.com/AnOkayMom/status/1431416578541854722,[],['https://pbs.twimg.com/tweet_video_thumb/E91pygCXEAgmhBm.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91pygCXEAgmhBm.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I sweatergod that I’ve been living here for 7-8 years and people still think I have an accent. And don’t understand me at times. Even when I slow down my talking. Quick question: HOW?? I just don’t hear it.,False,39
2886,4904,18890,18890,18890,18890,18890,18890,19105,1016,1431287834313375751,1430620469934403588,1630080586000.0,2021-08-27 12:09:46,-400,,@JimJame74888138 Grind sideways.... might be my first official right twitter call 😂  https://t.co/YRNMMZM3Sn,en,[],[],981007875618242560,981007875618242560,KesnerBrad,Brad Kesner,5,12,https://twitter.com/KesnerBrad/status/1431287834313375751,[],['https://pbs.twimg.com/tweet_video_thumb/E9z0sf_WYAQHmOM.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9z0sf_WYAQHmOM.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'JimJame74888138', 'name': 'Captain Jim James', 'id': '1329405770224570368'}]",,,,,Grind sideways.... might be my first official right twitter call 😂,True,11
6552,8570,30418,30418,30418,30418,30418,30418,30741,582,1431379796525731841,1431379796525731841,1630102511000.0,2021-08-27 18:15:11,-400,,nadie m pone en su top friends  https://t.co/eLKlkrM9ph,en,[],[],1328317449217974273,1328317449217974273,Iwantyoubabyy_,"so, i am nico",5,18,https://twitter.com/Iwantyoubabyy_/status/1431379796525731841,[],['https://pbs.twimg.com/tweet_video_thumb/E91IVZ8WEAApim2.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91IVZ8WEAApim2.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,nadie m pone en su top friends,False,7
4552,6570,24278,24278,24278,24278,24278,24278,24545,414,1431338381796155394,1431338381796155394,1630092637000.0,2021-08-27 15:30:37,-400,,"We are back next Tuesday with an insightful interview with Anna Girvan where she talks about pet projects, funding and theatre outside of London...  Oh, AND there's some exciting news coming in the next few weeks...  Subscribe 👇   https://t.co/j1IaUxoUQ9  #Theatre  https://t.co/muDDxr7ADJ",en,['theatre'],[],1252986687233368064,1252986687233368064,300For,300 THOUGHTS FROM THEATREMAKERS,5,15,https://twitter.com/300For/status/1431338381796155394,['https://youtube.com/channel/UCtAYBUrKYZInsdOocdUNBNw'],['https://pbs.twimg.com/tweet_video_thumb/E90ipySWEAk3Uhw.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90ipySWEAk3Uhw.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"We are back next Tuesday with an insightful interview with Anna Girvan where she talks about pet projects, funding and theatre outside of London... Oh, AND there's some exciting news coming in the next few weeks... Subscribe 👇 Theatre",False,39
12080,14098,47941,47941,47941,47941,47941,47941,48429,210,1431516711149137929,1431516711149137929,1630135154000.0,2021-08-28 03:19:14,-400,,⁺◦🧾ᯓ🍿 ꒰ 𝗡𝗲𝘁𝗳𝗹𝗶𝘅 𝗣𝗿𝗲𝗺𝗶𝘂𝗺 4𝗸 ꒱ 🖐🏻* !˚  — 7 𝐝𝐚𝐲 35฿ — 30 𝐝𝐚𝐲 95฿  สนใจ ⇨ DM มาเลยน้า ♡✨  #netflixราคาถูก #NetflixTH #netflixpremium #หารnetfilx #youtubepremium #หารเน็ตฟลิกซ์ราคาถูก #หารnetflixราคาถูก  https://t.co/6llM2WdVpC,en,"['netflixราคาถูก', 'netflixth', 'netflixpremium', 'หารnetfilx', 'youtubepremium', 'หารเน็ตฟลิกซ์ราคาถูก', 'หารnetflixราคาถูก']",[],930767020232130560,930767020232130560,jenniiesk,เปิดคั้บ🍦/ เจนดึกกิ🍡✨,6,3,https://twitter.com/jenniiesk/status/1431516711149137929,[],['https://pbs.twimg.com/tweet_video_thumb/E93E2yLUYAEFZoV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93E2yLUYAEFZoV.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,⁺◦🧾ᯓ🍿 ꒰ 𝗡𝗲𝘁𝗳𝗹𝗶𝘅 𝗣𝗿𝗲𝗺𝗶𝘂𝗺 4𝗸 ꒱ 🖐🏻* !˚ — 7 𝐝𝐚𝐲 35฿ — 30 𝐝𝐚𝐲 95฿ สนใจ ⇨ DM มาเลยน้า ♡✨ netflixราคาถูก NetflixTH netflixpremium หารnetfilx youtubepremium หารเน็ตฟลิกซ์ราคาถูก หารnetflixราคาถูก,False,28
6771,8789,31216,31216,31216,31216,31216,31216,31547,1388,1431379707174531082,1431369534926098434,1630102490000.0,2021-08-27 18:14:50,-400,,@SUPERSONE Did you say….. GG?  https://t.co/u3PcYgasLQ,en,[],[],1390999731472580621,1390999731472580621,chilltrigg,Ted Lasso,5,18,https://twitter.com/chilltrigg/status/1431379707174531082,[],['https://pbs.twimg.com/tweet_video_thumb/E91IP-MWYAAFB_C.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91IP-MWYAAFB_C.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'SUPERSONE', 'name': 'Infinity Sone', 'id': '133013702'}]",,,,,Did you say….. GG?,True,4
7000,9018,31997,31997,31997,31997,31997,31997,32331,170,1431403964273238017,1431403942106238982,1630108273000.0,2021-08-27 19:51:13,-400,,This requires that:  1) The upper half stays behind the lead leg 2) The lead foot &amp; gluteal complex can control these posterior/torsional forces🔑  https://t.co/x7mnmHc9Ji,en,[],[],3003888903,3003888903,TreadAthletics,Ben Brewster,5,19,https://twitter.com/TreadAthletics/status/1431403964273238017,[],['https://pbs.twimg.com/tweet_video_thumb/E91eTlIXMAEcGro.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eTlIXMAEcGro.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,This requires that: 1) The upper half stays behind the lead leg 2) The lead foot &amp; gluteal complex can control these posterior/torsional forces🔑,False,24
